597
24|BIO304|(普通生物学 或者 普通生物学) 并且 (概率论与数理统计 或者 (概率论 并且 (数理统计 或者 数理统计)))|48|3.0|系统生物学|中英双语班|生物系
15|BIO306|计算生物学|96|4.0|生物信息学|中文班|生物系
20|BIO308|null|32|2.0|生物科学前沿讲座与文献综述|中英双语班（每次课都要做pre且计入最终成绩，不补课）|生物系
20|BIO104|(普通生物学 或者 普通生物学) 或者 生命科学概论|64|2.0|普通生物学实验|中英双语2班（实验课每次都计入期末成绩，且没有补课）|生物系
20|BIO104|(普通生物学 或者 普通生物学) 或者 生命科学概论|64|2.0|普通生物学实验|中英双语3班（实验课每次都计入期末成绩，且没有补课）|生物系
20|BIO104|(普通生物学 或者 普通生物学) 或者 生命科学概论|64|2.0|普通生物学实验|中英双语1班（实验课每次都计入期末成绩，且没有补课）|生物系
20|BIO104|(普通生物学 或者 普通生物学) 或者 生命科学概论|64|2.0|普通生物学实验|英文班（实验课每次都计入期末成绩，且没有补课）|生物系
45|BIO202|(生物化学I（生物大分子） 或者 生物化学I（生物大分子）)|48|3.0|生物化学II（新陈代谢）|英文2班|生物系
45|BIO202|(生物化学I（生物大分子） 或者 生物化学I（生物大分子）)|48|3.0|生物化学II（新陈代谢）|英文1班|生物系
50|BIO310|(生物化学I（生物大分子） 或者 生物化学I（生物大分子）)|48|3.0|神经生物学|英文班|生物系
9|BIO302|(生物化学I（生物大分子） 或者 生物化学I（生物大分子）) 并且 (细胞生物学 或者 细胞生物学) 并且 普通生物学实验|64|3.0|现代生物技术|英文-实验中英双语2组（实验课每次都计入期末成绩，且没有补课）|生物系
9|BIO302|(生物化学I（生物大分子） 或者 生物化学I（生物大分子）) 并且 (细胞生物学 或者 细胞生物学) 并且 普通生物学实验|68|3.0|现代生物技术|英文-实验中英双语1组（实验课每次都计入期末成绩，且没有补课）|生物系
9|BIO302|(生物化学I（生物大分子） 或者 生物化学I（生物大分子）) 并且 (细胞生物学 或者 细胞生物学) 并且 普通生物学实验|64|3.0|现代生物技术|英文-实验英文组（实验课每次都计入期末成绩，且没有补课）|生物系
20|BIO331|(生物化学I（生物大分子） 或者 生物化学I（生物大分子）)|64|3.0|蛋白质结构与功能|中英双语班|生物系
200|PHY104B|null|64|2.0|基础物理实验|中文3班|物理系
200|PHY104B|null|64|2.0|基础物理实验|中文4班|物理系
200|PHY104B|null|64|2.0|基础物理实验|中文2班|物理系
180|PHY104B|null|64|2.0|基础物理实验|中文1班|物理系
50|ESS310|(地球物理学基础I（地震学原理） 并且 地球物理学基础II（地磁地电地热和重力）)|80|3.0|地球物理实验|中英双语班|地球与空间科学系
40|EE404|null|32|2.0|有机电子学|中英双语班|电子与电气工程系
50|OCE407|null|32|2.0|矿物学与岩石学|中英双语|海洋科学与工程系
30|ME112|null|48|2.0|MATLAB工程应用|中英双语班|机械与能源工程系
120|FET490|null|256|8.0|毕业论文（设计）|中文班|金融系
50|MAT7045|null|48|3.0|偏微分方程专题|英文班|数学系
45|CS208|(计算机编程基础 或者 计算机程序设计基础 或者 计算机程序设计基础A) 并且 (数据结构与算法分析 或者 数据结构与算法设计)|64|3.0|算法设计与分析|英文班-实验3班|计算机科学与工程系
45|CS208|(计算机编程基础 或者 计算机程序设计基础 或者 计算机程序设计基础A) 并且 (数据结构与算法分析 或者 数据结构与算法设计)|64|3.0|算法设计与分析|英文班-实验2班|计算机科学与工程系
45|CS208|(计算机编程基础 或者 计算机程序设计基础 或者 计算机程序设计基础A) 并且 (数据结构与算法分析 或者 数据结构与算法设计)|64|3.0|算法设计与分析|英文班-实验1班|计算机科学与工程系
45|CS208|(计算机编程基础 或者 计算机程序设计基础 或者 计算机程序设计基础A) 并且 (数据结构与算法分析 或者 数据结构与算法设计)|64|3.0|算法设计与分析|英文班-实验4班|计算机科学与工程系
50|CH328|物理化学I|16|1.0|化学动力学和动态学 I|英文班|化学系
40|CH208|(化学原理实验 或者 化学原理实验A) 并且 有机化学I|64|2.0|有机化学实验|中英双语1班（缺课不补课，缺课当次成绩记为0分）|化学系
40|CH208|(化学原理实验 或者 化学原理实验A) 并且 有机化学I|64|2.0|有机化学实验|中英双语2班（缺课不补课，缺课当次成绩记为0分）|化学系
50|CH206|有机化学I|64|4.0|有机化学II|中英双语2班|化学系
50|CH206|有机化学I|64|4.0|有机化学II|中英双语1班|化学系
40|CH204|(化学原理实验A 或者 化学原理实验) 并且 (无机化学I 或者 无机化学导论)|64|2.0|无机化学实验|中英双语2班（缺课不补课，缺课当次成绩记为0分）|化学系
40|CH204|(化学原理实验A 或者 化学原理实验) 并且 (无机化学I 或者 无机化学导论)|64|2.0|无机化学实验|中英双语1班（缺课不补课，缺课当次成绩记为0分）|化学系
35|CH302|物理化学I|64|4.0|物理化学II|中英双语1班|化学系
35|CH302|物理化学I|64|4.0|物理化学II|中英双语2班|化学系
100|CH210|null|32|2.0|化学前沿研究|中英双语班|化学系
30|CH403|(高等数学（下）A 或者 高等数学（下） 或者 数学分析II 或者 数学分析II) 并且 (大学物理A(下) 或者 大学物理 B(下) 或者 大学物理A（下）)|48|3.0|化工原理|中英双语班|化学系
15|CH306|物理化学I 并且 (无机化学II 或者 (金属有机化学 并且 配位化学))|32|2.0|微纳合成、技术与应用实验|中英双语班（缺课不补课，缺课当次成绩记为0分）|化学系
50|CH314|有机化学II 并且 (现代策略合成 或者 (现代策略合成中的金属有机化学 并且 现代策略合成中的高等有机化学))|48|3.0|不对称合成|中英双语班|化学系
30|CH312|有机化学II|32|2.0|有机波谱解析|中文班|化学系
